X
243.58
243.18
239.96
240.51
236.41
235.28
234.37
235.32
235.87
236.21
230.09
227.03
224.4
227.06
227.01
220.82
218.96
224.59
223.97
218.82
219.89
221.03
217.68
218.72
217.73
220.96
222.77
220.7
219.9
218.75
223.09
223.59
216.7
214.17
213.26
213.28
209.19
205.7
208.74
209.01
205.53
204.16
206.49
202.64
212.46
212.64
210.36
210.35
206.5
201.74
202.75
208.97
200.48
200.99
203.43
199.04
197
193.34
204.02
208.43
213.04
208.78
209.68
207.74
207.02
208.67
208.84
207.22
202.59
205.66
203.35
204.5
205.21
203.3
201.75
203.23
201.24
200.02
204.23
204.41
202.73
201.55
197.92
199.74
199.8
195.57
198.58
198.78
199.46
197.87
198.45
193.89
192.74
194.15
194.19
194.81
192.58
190.15
185.22
182.54
179.64
173.3
175.07
178.3
177.38
178.23
178.97
179.66
182.78
186.6
183.09
189
190.08
190.92
188.66
185.72
197.18
200.72
202.9
202.86
208.48
211.75
209.15
210.52
200.67
204.61
204.3
205.28
207.16
207.48
204.53
203.86
203.13
199.25
199.23
198.87
198.95
200.62
199.5
200.1
197
195.69
195.35
194.02
191.24
189.95
188.72
188.47
186.79
188.74
191.05
195.09
188.16
186.53
188.02
186.12
183.73
181.71
180.91
178.9
172.91
172.5
174.52
175.53
175.85
174.97
173.15
174.87
174.33
174.23
172.97
171.06
172.03
170.93
170.42
170.8
170.18
170.89
169.43
170.41
170.94
174.24
174.18
171.25
166.52
166.44
165.25
154.68
156.3
157.76
152.7
153.92
153.3
156.82
155.86
154.94
153.07
150
152.29
153.8
153.31
150.75
147.93
148.26
142.19
157.92
157.74
156.23
156.15
157.17
146.83
150.73
156.83
160.89
166.07
163.94
165.48
170.95
169.1
168.63
169.6
168.49
174.72
176.69
184.82
178.58
179.55
180.94
174.24
174.62
172.29
176.78
176.98
185.86
193.53
191.41
186.8
192.23
194.17
204.47
208.49
209.95
203.77
201.59
207.48
222.22
218.86
213.3
212.24
216.3
219.8
215.09
222.73
220.65
219.31
216.02
221.19
222.15
217.36
222.11
214.45
216.36
226.87
223.77
224.29
227.99
232.07
229.28
227.26
225.74
224.95
220.42
222.19
220.79
217.66
220.03
218.37
218.24
217.88
223.84
226.41
221.07
223.85
218.33
221.3
223.1
226.87
228.36
227.63
225.03
222.98
219.7
217.94
216.16
215.49
215.05
215.04
215.46
217.58
213.32
210.24
209.75
208.87
207.53
208.88
207.25
207.11
209.07
207.99
207.39
201.5
190.29
189.91
190.98
194.21
194.82
193
191.61
191.44
191.88
190.4
191.45
190.91
191.33
191.03
187.88
190.35
190.58
187.97
185.4
183.92
187.18
185.11
185.5
184.16
184.43
182.17
184.92
185.46
186.5
185.69
188.74
188.84
190.8
190.7
192.28
191.23
191.7
193.46
193.98
193.31
191.83
190.24
186.87
187.5
187.9
188.58
188.15
188.36
187.16
187.63
186.31
186.99
188.18
186.44
188.15
188.59
190.04
187.36
186.05
185.16
183.83
176.89
176.57
169.1
165.26
162.32
164.22
163.65
162.94
165.24
165.72
172.8
177.84
178.24
175.82
174.73
174.14
172.44
173.25
170.05
168.38
172.8
171.61
168.39
166.68
167.78
166.48
168.34
172.77
164.94
168.85
171.27
175.24
175.3
178.02
178.65
178.44
179.97
181.72
179.98
176.94
175.03
176.67
176.82
176.21
175
178.12
178.39
178.97
175.5
172.5
171.07
171.85
172.43
172.99
167.37
164.34
162.71
156.41
155.15
159.54
163.03
156.49
160.5
167.78
167.43
166.97
167.96
171.51
171.11
174.22
177.04
177
178.46
179.26
179.1
176.19
177.09
175.28
174.29
174.33
174.35
175
173.03
172.23
172.26
169.23
171.08
170.6
170.57
175.01
175.01
174.35
174.54
176.42
173.97
172.22
172.27
171.7
172.67
169.37
169.32
169.01
169.64
169.8
171.05
171.85
169.48
173.07
174.09
174.97
174.96
173.14
169.98
170.15
171.1
169.08
171.34
173.97
174.67
175.88
176.24
174.81
174.25
172.5
168.11
166.89
169.04
166.72
163.05
157.41
156.41
157.1
156.17
156.25
155.98
159.76
160.47
159.88
156.99
156
156.55
155.9
155.84
155.3
155.39
153.48
154.48
153.81
154.12
153.28
154.23
153.14
150.55
151.89
153.39
156.07
158.73
158.67
159.88
158.28
159.65
160.86
161.5
158.63
161.26
161.91
162.08
164.05
164
163.35
162.91
161.47
159.86
159.27
159.98
159.78
157.21
157.5
157.86
160.95
161.6
159.85
157.48
155.32
161.06
160.08
158.81
156.39
155.57
157.14
150.05
148.73
149.5
150.56
153.46
152.74
152.09
150.27
150.34
151.02
150.08
149.56
149.04
147.77
145.74
145.53
145.06
144.18
142.73
144.09
143.5
144.02
143.68
145.83
143.73
145.82
146.28
145.63
145.87
145.01
146.34
142.27
144.29
145.16
146.59
145.42
148.98
154.99
155.37
154.45
153.93
155.45
153.18
152.76
153.67
153.61
153.87
153.34
153.8
153.99
153.06
152.54
150.25
155.47
155.7
156.1
153.95
153.26
153.99
153.01
148.96
146.53
147.06
147.51
146.58
143.65
143.79
143.68
144.53
143.64
142.27
142.44
140.68
141.2
141.83
141.05
141.8
141.63
143.17
143.34
143.66
144.02
144.77
143.7
143.66
143.93
144.12
143.8
140.88
140.64
140.92
141.42
139.84
141.46
139.99
140.69
140.46
138.99
139.2
139.14
138.68
139
139.52
139.34
139.78
138.96
139.79
136.99
136.93
136.66
136.53
137.11
136.7
135.72
135.345
135.51
135.02
133.29
132.12
132.42
132.04
131.53
130.29
129.08
128.53
128.75
121.35
121.63
121.95
121.94
121.88
119.97
120.08
120
119.78
119.99
120
119.04
119.25
119.75
119.11
118.99
117.91
116.61
116.02
116.15
115.82
116.73
116.76
117.26
116.52
116.29
117.06
116.95
116.64
115.97
115.82
115.19
115.19
113.3
113.95
112.12
111.03
109.95
109.11
109.9
109.49
110.52
111.46
111.57
111.79
111.23
111.8
111.73
110.06
109.95
109.99
107.11
105.71
108.43
107.79
110.88
111.06
110.41
108.84
109.83
111.59
111.49
113.54
113.72
114.48
115.59
118.25
117.65
116.6
117.06
117.12
117.47
117.55
117.63
116.98
117.34
116.3
116.05
114.06
113.89
113.05
113
112.52
113.05
112.18
113.95
113.09
112.88
112.71
114.62
113.55
113.57
113.58
114.92
115.57
111.77
107.95
105.44
103.13
105.52
108.36
107.7
107.73
106.73
106.1
106
106.82
106.94
107.57
108.03
108.85
108.51
109.36
109.08
109.22
109.38
109.48
108.18
107.93
108
108.81
108.37
107.48
105.87
105.79
104.48
106.05
104.21
104.34
102.95
96.67
97.34
98.66
99.43
99.96
99.87
99.83
98.78
98.79
96.87
97.42
96.98
96.68
95.94
95.53
94.99
95.89
95.6
94.4
93.59
92.04
93.4
96.1
95.55
95.91
95.1
95.33
97.55
97.14
97.46
97.34
98.83
99.65
98.94
99.03
98.63
97.92
97.72
98.46
99.86
100.35
100.41
99.62
97.9
96.43
95.22
94.2
94.56
93.49
93.88
90.52
90.34
92.51
93.42
92.79
92.72
93.24
94.19
95.18
93.64
93.74
94.83
97.82
104.35
105.08
105.68
105.97
107.13
106.91
107.48
109.85
112.1
112.04
110.44
109.02
108.66
108.54
110.96
109.81
111.12
109.99
108.99
109.56
107.68
105.19
105.67
106.13
106.72
105.91
105.92
105.8
105.97
104.58
102.52
102.26
101.17
101.12
101.03
101.87
103.01
101.5
100.75
100.53
96.69
96.91
96.76
96.1
94.69
96.88
96.04
96.26
98.12
96.64
93.99
93.7
94.27
94.99
95.01
94.02
96.6
96.35
94.48
96.43
97.34
94.09
93.42
99.99
99.44
101.42
96.3
96.79
96.66
97.13
99.52
97.39
99.96
98.53
96.96
96.45
100.7
102.71
105.35
105.26
107.32
108.74
106.82
108.03
108.61
107.23
107.33
106.03
108.98
111.34
110.49
112.48
113.18
116.17
115.62
118.23
118.28
119.03
115.2
116.28
117.34
118.3
117.81
118.03
118.88
117.75
119.3
118.78
117.29
113.69
114.175
112.34
115.72
116.11
116.77
120.57
121.06
120.92
122
122.57
121.18
119.5
120.53
119.27
114.55
115.28
119.08
115.5
113.76
113.77
111.73
111.04
111.86
110.21
111.79
111.6
112.12
109.5
110.78
111.31
110.78
110.38
109.58
109.95
109.06
112.44
114.71
115
114.32
113.4
115.21
113.45
113.92
116.41
116.28
115.31
114.21
112.57
110.15
112.31
109.27
110.37
112.34
107.72
112.76
113.29
112.92
109.69
103.74
103.12
105.76
112.65
115.01
116.5
117.16
115.96
115.15
115.24
113.49
119.72
115.52
115.13
115.4
114.64
118.44
121.3
122.37
122.99
123.38
122.77
124.5
125.16
125.22
130.75
132.07
129.62
128.51
126.82
125.61
125.66
123.28
120.07
122.57
125.69
126
126.44
126.6
125.425
124.53
126.75
127.5
128.11
127.03
127.61
126.6
127.88
127.3
127.6
126.92
127.17
128.59
128.88
127.42
127.8
128.65
129.36
130.12
129.96
130.535
130.28
131.78
132.045
129.62
132.54
131.39
130.06
130.07
130.19
128.77
128.95
126.01
125.865
126.32
127.62
125.26
125.01
125.8
128.7
128.95
125.15
128.64
130.56
132.65
130.28
129.67
128.62
126.91
127.6
124.75
126.17
126.78
126.3
126.85
127.1
126.56
125.6
126.01
127.35
125.32
124.25
124.43
126.37
123.25
124.24
123.38
126.69
127.21
125.9
127.495
128.47
127.04
124.95
123.59
124.45
122.24
124.51
127.14
126.6
126.41
128.54
129.36
129.09
128.46
130.415
128.79
132.17
133
129.495
128.45
128.715
127.83
127.08
126.46
124.88
122.02
119.72
118.93
119.94
119.56
118.65
118.63
117.16
118.9
115.31
109.14
113.1
112.98
112.4
109.55
108.72
105.99
106.82
109.8
110.22
109.25
112.01
111.89
107.75
106.26
106.25
109.33
110.38
112.52
113.91
113.99
112.01
112.54
112.94
111.78
112.65
109.41
106.745
108.225
109.73
111.62
111.95
114.12
112.4
115
115.49
115.93
114.63
115.07
118.93
119
117.6
118.625
116.47
116.31
114.67
115.47
113.99
114.18
112.82
111.25
109.7
108.83
109.01
108.7
108.86
108.6
109.4
108
106.98
107.34
106.74
105.11
105.22
104.83
102.99
102.47
99.76
97.67
96.26
97.54
98.75
99.81
100.73
101.02
100.8
98.75
99.62
99.62
99.9
99.18
100.75
100.11
100.75
97.87
101.75
102.64
101.06
100.96
101.79
101.58
100.86
101.63
101.66
101.43
101
97.99
98.36
98.97
98.12
98.94
103.3
102.5
102.25
102.13
100.889
101.54
101.32
100.58
100.57
100.53
99.16
97.98
97.5
97.24
95.97
95.99
94.74
94.48
94.96
95.12
95.59
96.13
95.6
98.15
98.38
99.02
97.671
97.03
97.19
94.72
93.939
94.43
93.0899
94.78
95.32
96.45
95.22
95.035
95.39
95.35
95.968
94.03
93.48
93.52
92.93
91.98
90.9
90.36
90.28
90.83
90.91
91.86
92.18
92.08
92.2
91.28
92.29
93.86
94.25
93.7
645.57
647.35
644.82
637.54
628.65
633
635.38
624.01
625.63
614.13
607.27
606.31
604.71
604.59
597.51
588.82
593.87
593.76
592.83
585.5425
587.99
592.33
594.41
600.96
592.58
591.48
590.09
592.33
594.09
571.94
567.77
524.75
531.699
531.17
524.94
519.01
517.9599
521.68
519.61
523.48
530.32
523.44
523.47
531.82
538.79
542.55
541.65
536.74
536.86
537.46
539.78
544.99
539.19
532.87
528.7
531.26
531.4
526.74
524.69
530.65
536.61
536.09
530.92
530.44
530.75
532.36
531.24
527.76
526.24
527.67
517.35
522.06
527.55
525.25
531.15
537.37
545.99
543.99
544.43
535.92
535.96
528.99
519.68
512.51
512.59
508.79
501.53
500.6
499.782
500.75
506.5
550.5
546.07
556.18
551.51
549.07
540.67
554.25
557.36
546.39
535.73
532.94
536.519
543.46
540.0375
543.93
540.98
553.13
561.02
554.52
560.09
563.9
567.67
570.09
549.02
544.46
550.77
554.99
557.5
554.43
560.54
561.36
565.55
566.43
560.02
567.901
565
566.322
551.23
556.07
545.96
533.4
523.74
519.8
521.136
515
519.55
518.629
524.991
528.16
520.634
520.01
519.048
520.56
512.492
520.92
525.449
526.75
520.03
522.702
524.896
516.678
529.876
525.958
531.91
524.96
519.8675
521.362
508.89
504.5
501.114
498.68
496.04
492.812
489.638
486.588
480.94
487.75
483.03
483.41
489.56
487.96
476.75
482.75
486.22
481.53
489.1
490.64
467.41
472.3
464.68
455.32
450.12
464.9
472.69
467.71
494.64
506.17
498.22
495.27
498.691
488.58
487.216
491.7
490.896
488.59
502.97
501.02
502.96
502.36
501.07
507.74
502.33
497.91
498.5
489.57
467.36
454.45
461.01
464.98
465.25
469.45
462.54
456.676
452.53
453.32
447.79
440.99
438.5
440.51
418.99
426.31
424.95
431.758
430.31
430.195
427.44
426.51
427.288
420.73
422.35
415.05
417.42
420.8
418.49
409.22
396.53
393.78
398.07
402.63
402.54
413.5
416.838
423
431.77
432
430.05
435.965
432.19
437.6
438.89
441.811
438.46
445.11
449.31
450.72
449.735
451.58
444.95
441.439
445.15
442.14
441.354
439.66
442.93
433.26
434.578
428.85
443.86
454.74
452.97
456.77
463.84
458.658
460.71
449.98
445.52
439.29
442.78
430.12
417.205
408.38
405.462
406.13
398.67
390.53
392.05
402.8
426.24
419.85
429.8
434.33
435.69
426.98
426.21
423.2
427.72
431.99
429.792
428.91
442.66
452.08
461.136
463.58
461.91
452.73
452.08
454.49
455.72
443.66
432.5
428.35
428.43
437.87
431.72
430.582
425.662
431.144
420.05
430.47
441.4
444.57
448.97
442.8
450.81
446.06
448.85
459.99
460.16
466.59
467.01
467.9
479.93
474.98
468.22
457.35
457.844
442.316
453.62
455.49
456.83
458.27
449.83
439.88
450.5
514.005
504.77
500
502.68
506.09
485.92
501.75
520.3
523.51
517.1
525.31
523.9
527
542.0959
549.03
532.1729
509.5892
515.06
512.9995
520.168
519.33
521.7302
526.31
533.9
518.83
509.794
529.69
539
541.388
529.8209
533.25
547.2445
538.7923
575.8454
586.19
585.28
589.36
582.94
584.78
589.53
571.5
561.7
560.9134
565.73
527.678
525.62
536.88
542.898
542.83
547.06
537.75
558.0019
582.8495
584.6211
576.8
596.5399
595.32
604
609.538
616.83
613.3554
634.03
609.84
632.64
644.6136
649.7925
634.76
629.714
628.1
640.91
635.85
638.17
652.59
666.8
671.45
661.31
659.39
667.105
681.32
665.18
673.54
690.79
700.095
698.7
702.1
701.91
699.781
691.28
682.98
669.79
660.59
662.74
680.44
676.27
670.23
674.97
665.24
663.868
673.466
674.8
675.68
663.222
662.63
668.87
656.062
665.15
648.11
636.34
630.83
631.69
630
621.7
620.73
619.86
620.914
622.55
615.7
607.79
606.81
610.76
595.03
585.16
574.88
574.97
600.92
603.83
604.3
614.32
606.26
606.94
606.91
604.97
598.9
604.43
608.21
613.89
605.88
609.94
599.41
592.52
584
569.05
574.5
572.025
570.765
582.1
577.67
585.741
587.41
585.78
574.13
571.53
572.16
576.16
571.17
580.32
571.72
571.46
562.83
564.29
560.99
577.73
579.17
572.27
562.29
565.32
570.56
556.97
561.28
530.38
530.12
546.075
553.17
558.22
566.71
570.52
569.18
568.18
569.48
565.25
581.82
585.98
582.13
583.98
603
607.7
610
560.28
571.7
572.98
587.44
608.34
609.7
580.13
605.23
622.77
626.2
628.44
636.23
633.68
624.31
629.32
618.63
599.55
609.86
617.62
614.48
606.98
596.05
599.34
602.5
605.96
601.1
585.57
585.56
589.58
568.1
552
545.17
541.99
530.69
530.26
533.16
545.18
544.47
542.44
535.41
525.76
522.41
516.39
513.04
514.85
502.12
502.21
497.67
509.46
502.6
493.42
493.17
476.68
468.83
463.97
459.68
455.12
456.19
456.48
453.01
447.28
444.63
446.66
420.41
427.409
420.3
427.75
429.11
424.7
419.81
421.39
422.55
423.24
421.73
422.4
418.03
413.44
411.23
405
405.12
402.64
406.53
403.33
398.55
396.445
395.95
382.21
381.02
378.94
380.19
388.81
391.84
393.62
390.66
389.09
390.95
393.01
389.7
387.93
382.2
373.2
376.12
363.57
366.99
376.51
369.01
374.94
377.41
384.77
388.83
379.26
384.62
385.22
395.28
406.23
399.73
400.24
403.07
397.41
396.51
404.78
404.95
404.69
400.6
397.77
405.77
392.87
395.31
398.62
422.24
419.99
422
408.43
402.19
400.29
388.81
369.8
377.37
378.25
372.5
374.6
381.32
390.57
397.01
399.26
403.17
404.3
401.82
412.14
413.45
411.63
400.5
392.96
389.3
384.62
379.94
377.48
384.14
383.93
379.74
374.05
381.03
384.83
389.99
389.97
383.58
373.72
376.18
373.6
356.44
356.03
366.05
380.44
380.48
383.41
376.99
373.7
363.69
374.01
353.21
373.62
377.37
392.57
388.91
396.75
390.48
391.82
392.59
403.41
398.5
393.3
387.29
386.9
376.85
373.8
364.92
357.77
358.02
353.75
354
359.71
357.2
351.76
349.43
343.26
335.67
334.04
335.26
332.04
326.35
331.23
322.61
325.3
315.32
320.26
325.16
326.75
332.44
326.6
325.9
331.49
332.24
332.04
338.04
343.44
346.102
345.51
347.83
337.41
335
336.78
332.19
334.4
335.22
340.53
339.87
336.14
333.3
340.5
346.57
347.23
349.45
347.6
346.66
346.75
349.57
348.2
346.28
350.13
346.75
350.15
350.42
353.009
350.696
342.41
337.86
331.85
327.46
332.42
336.13
332.4
330.8
335.06
338.08
338.04
338.89
341.19
344.56
348.5075
348.63
350.96
350.44
351.54
344.97
339.19
341.2
339.3
330.67
334.64
330.01
345.43
353.56
351.99
346.67
352.47
355.76
355.36
360
359.56
352.12
349.31
353.21
348.16
342.88
342.62
338.61
350.56
358.3
363.13
359.9
359.18
356.85
354.54
358.16
355.2
351.88
346.5
343.44
344.32
345.03
339.32
336.1
343.21
343.85
341.4
337.45
326.72
332.68
338.84
340.65
348.48
345.68
344.42
341.64
342.455
336.12
333.73
334
331.29
329.57
322.56
323.66
325.29
325.47
324.68
323.6
325.16
324.205
322.21
320.61
321.25
320.36
320.29
321.67
320.56
319.7575
321.01
318.21
320.15
317.44
318.15
316.4
311.15
316.87
315
314.795
308.73
313.36
306.73
308.43
300.5
301.59
307.035
308.03
316.655
318.03
316.08
318.62
317.13
318.27
312.8
309.36
304.18
300.98
305.24
307.83
308.05
308.84
307.47
309.52
310.53
309.49
318
314.74
302.31
300.14
298.54
295.36
294.07
289.22
289.19
288.94
278.64
282.52
283.75
287.37
286.86
291.164
292.32
288.92
287.75
283.77
283.23
275.37
276.57
270.22
268.06
267.04
263.41
263.07
262.92
257.81
258.77
252.17
250.33
243.1
242.5
241.62
240.28
242.89
239.93
245.8
249.64
249.88
253.07
251.97
247.64
249.1
251.79
250.19
259.41
261.75
260.091
261.7
262.98
261.93
261.85
257.25
258.11
260.96
264.08
259.28
259.94
259.024
254.24
251.89
245.58
249.9
251.45
252.727
251.798
257.285
259.62
258.09
258.665
248.63
246.94
248.48
251.53
256.17
268.3
266.7
269
270.97
273.85
270.17
274.074
271.87
267.25
259.69
254.28
253.51
250.51
243.2
249.33
250.94
255.965
263.12
263.95
260.83
256.88
253.35
244.109
245.22
246.76
242.32
237.76
248.34
252.36
254.22
253.82
258.36
262.09
256.52
253.99
235.86
246.25
255.985
258.68
266.35
261.09
268.64
261.6
262.04
269.5
270.83
266.4695
259.22
244.59
247.07
247.4
248.92
245.69
242.43
242.29
241.79
239.95
240.6
239.54
238.49
235.97
235
235.845
232.39
230.9
226.65
229.37
228.36
224.75
222.2499
224.65
224.12
224.45
223.84
226.6
225.5
224.84
223.02
219.08
218.95
210.71
209.33
208.85
208.99
204.62
202
200.656
197.059
200.416
201.67
202.928
202.55
203.4
200.38
198.67
195.116
196.19
194.12
195.46
192.05
199.23
195.86
194.73
192.063
199.29
207.884
205.94
203.075
197.75
208.072
211.725
215.04
205.93
209.43
210.65
207.72
210.11
211.98
210.58
210.97
214.38
214.01
210.732
211.64
209.1
211.61
209.04
202.1
200.36
198.23
195.43
191.86
195.03
194.17
196.98
194.67
196.43
197.8
189.87
188.95
193.32
196.48
196.23
196.97
199.91
200.59
204.19
204.44
205.88
199.92
200.51
205.96
207
206.63
204.45
201.99
203.25
202.98
201.46
194.34
194.0301
190.81
188.75
189.31
188.5
196.35
192.4
197.37
202.48
203.94
205.2
204.92
198.76
189.86
188.05
190.56
191.29
190.02
190.81
190.47
189.27
190.25
190.01
186.024
184.9
180.8599
185.35
185.38
186.1519
182.37
183.82
185.5
184.48
184.02
185.02
184.55
181.87
175.16
173.72
172.16
172.56
171.14
172.93
170.31
166.55
165.18
165.298
168.21
170.05
169.45
167.41
169.4
169.06
169.22
166.33
164.6
164
159.59
166.78
168.42
165.31
162.83
164.72
165.51
163.91
165.11
165.55
166.43
163.39
162.79
160.03
160
160.1
159.986
157.82
156.74
151.51
152.909
151.75
147.52
146.88
142.27
142.34
138.52
136.36
137.22
135.4
138.61
140.02
142.83
142.43
141.97
142.44
139.86
136.22
134.01
137.37
139.48
135.88
135.58
136.35
136.09
136.97
139.95
140.25
142.72
143.85
144.67
143.74
140.95
139.49
139.35
135.81
135.07
133.05
130.78
122.5
124.18
125.87
127.45
126.65
122.42
122.95
119.49
124.42
129.57
129.19
129.06
132.5
132.71
132.07
127.24
125.83
125.14
123.902
124.73
123.9
125.4
121.51
121.76
120.5
123.42
121.45
117.64
118.31
120.22
119.57
116.32
115
118.45
115.99
112.71
108.69
105.12
104.49
106.85
109.87
106.49
106.83
107.66
101.59
101.62
101.52
99.66
95.42
95.93
96.35
92.68
88.6275
83.11
85.3
88.84
91.17
88.37
87.94
89.31
89.19
91.16
90.25
86.95
91.2
90.64
94.37
94.53
99.16
99.27
96.82
97.83
102.51
99.72
96.46
93.55
92.98
91.51
90.13
93
94.2
90.73
89.64
88.36
88.36
82.83
78.2
82.33
83.38
85.33
87.71
88.66
90.58
92.7
91.01
93.02
94.58
90.75
85.35
86.29
86.61
85.81
85.04
86.38
85.74
90
89.43
89.16
95.43
94.75
98.27
95
98.21
100.06
99.72
94
91.41
95.9
92.47
88.93
92.67
95
90.8
92.95
82.58
80.49
86.29
89.91
88.14
90.24
96.44
90.12
94.77
95.88
98.24
99.1
103.3
110.99
106.96
107.59
111.04
104.55
99.91
92.09
96.38
98.23
96.87
91.49
98.44
97.4
101.89
97.95
104.08
110.26
96.8
88.74
89.79
89.16
98.14
97.07
100.1
109.12
113.66
105.26
128.24
131.93
128.71
126.84
131.05
140.91
134.09
127.83
139.88
140.36
148.94
152.65
151.61
151.68
157.92
160.18
161.22
166.96
166.19
169.53
173.74
174.67
173.64
172.55
176.79
174.29
175.84
173.53
175.39
175.74
179.32
179.3
176.73
173.56
169.55
163.57
164.19
160.64
153.23
156.66
158.95
159.88
157.08
154.4
162.12
159.03
166.26
162.02
166.29
165.15
171.81
172.81
169.64
173.88
172.58
176.63
174.25
179.55
175.16
170.12
168.18
174.68
167.44
170.09
168.26
177.39
173.25
173.16
175.27
180.9
178.75
181.43
176.84
172.37
173.26
180.81
185.64
181.61
185.64
189.43
185.19
185.37
186.1
188.75
186.69
187.01
186.43
181.17
177.05
178.19
185.9
183.6
187.6201
189.73
186.26
189.96
188.16
183.45
185.06
182.59
186.66
184.73
180.94
180
173.95
175.05
172.24
169.73
168.94
162.89
160.2
168.16
161.04
154.49
153.7
148.38
147.78
147.14
154.55
151.44
152.84
155.89
153.08
151.61
147.49
149.5301
143.5
143.01
140.25
145.06
140.98
139.53
133.27
129.67
132.82
126.73
126.61
127.94
126.03
127.3501
119.69
122.25
120.93
124.4899
124.62
121.73
125.02
129.91
122.96
119.15
119.74
119.46
121.54
123.82
122.18
124.63
127.46
129.4
124.86
129.45
125.48
121.24
122
129.36
131.65
133.75
135.36
132.18
131.54
130.01
130.01
135.6
139.072
155.64
161.36
160.89
159.64
169.04
178.78
172.69
178.02
179.4
171.25
177.64
180.05
194.93
194.84
198.08
199.83
198.57
198.95
198.8
193.91
187.21
183.12
182.98
184.4
190.39
191.83
190.86
188.5404
194.21
194.3
189.9528
185.5
179.81
178.86
182.22
184.29
180.22
174.81
172.5419
171.54
168.46
168.85
163.95
166.39
164.3
166.11
169.96
153.76
165.37
175.4663
186.2999
191.79
186.18
187.87
187.44
189.95
187
185.09
184.7
182.78
185.93
186.16
174.36
170.42
173.5
172.75
169.58
166.98
167.2537
162.23
166.79
167.86
167.91
161.4499
156.24
157.9201
158.45
156.339
153.47
154.5
152.77
153.18
148.28
144.15
140.31
140.7699
140.92
138.41
138.81
137.2
136.85
135.49
136.71
131.77
135.01
136.76
144.16
138.48
136.25
134.08
126.82
132.25
135.3
131.07
132.51
127.57
122.22
122.06
117.05
119.9
124.03
127.79
125
126.39
134.01
135.0301
135.25
131.8499
136.49
135
131.76
141.43
143.85
146
137.26
134.8899
143.7
143.75
140
138.12
138.9099
138.1
137.73
134.0699
132.39
